gene,tissue,trait,zscore,pvalue,n_snps_model,n_snps_matched
DAD1,Nerve_Tibial,DN,-1.9101,0.05612511808202985,1,1
DARS,Nerve_Tibial,DN,9.4715,2.7574288627420782e-21,2,2
DCAF15,Nerve_Tibial,DN,-1.7727,0.07628443407821058,1,1
DCTN2,Nerve_Tibial,DN,1.5525,0.12055238827395559,1,1
DCTN4,Nerve_Tibial,DN,7.5024,6.264365354903318e-14,1,1
DEAF1,Nerve_Tibial,DN,2.2593,0.023864752197202247,1,1
DENND6A,Nerve_Tibial,DN,0.4241,0.6714821550073901,3,3
DNAJA1,Nerve_Tibial,DN,-2.3685,0.017859043062331843,3,1
DNAJA2,Nerve_Tibial,DN,-8.2988,1.0515069771436227e-16,1,1
DNAJA3,Nerve_Tibial,DN,1.1391,0.2546544430790964,2,2
DNAJB6,Nerve_Tibial,DN,3.1172,0.0018259538465929834,3,3
DNAJC3,Nerve_Tibial,DN,0.9482,0.34300561027226517,2,2
DNAJC4,Nerve_Tibial,DN,-0.2404,0.8099840722242357,2,2
DNAJC8,Nerve_Tibial,DN,12.4992,7.540581602490514e-36,2,1
DNAJC9,Nerve_Tibial,DN,3.0425,0.002346497346773034,1,1
DNLZ,Nerve_Tibial,DN,18.0585,6.758951621891934e-73,5,2
DNTTIP1,Nerve_Tibial,DN,0.1199,0.9045540815603365,2,2
DYNC1LI1,Nerve_Tibial,DN,1.0493,0.29405278521082817,3,1
DYNLRB1,Nerve_Tibial,DN,-1.5549,0.1199752942779543,2,1
E2F4,Nerve_Tibial,DN,3.7,0.00021563133660152878,2,2
EAPP,Nerve_Tibial,DN,-0.6156,0.5381590805606853,1,1
EGLN2,Nerve_Tibial,DN,-41.3174,0.0,3,2
ELOF1,Nerve_Tibial,DN,-1.6867,0.09165702752718921,1,1
EMC2,Nerve_Tibial,DN,-0.9016,0.3672593948651373,2,2
EMC4,Nerve_Tibial,DN,-3.8494,0.0001184080687014775,2,2
EMC6,Nerve_Tibial,DN,0.3941,0.6935106387263408,1,1
EMC7,Nerve_Tibial,DN,0.6645,0.5063888212658482,2,2
EMC8,Nerve_Tibial,DN,-2.4272,0.015216810703705516,1,1
EPN1,Nerve_Tibial,DN,0.918,0.3585973768090228,2,1
ERGIC1,Nerve_Tibial,DN,-6.9028,5.098289395588347e-12,2,2
ERGIC3,Nerve_Tibial,DN,1.839,0.06591995846174428,1,1
ERH,Nerve_Tibial,DN,-0.2172,0.8280882300846778,2,2
ERI3,Nerve_Tibial,DN,-1.7554,0.0791843534046599,1,1
ERP29,Nerve_Tibial,DN,6.2805,3.37554125974762e-10,1,1
ETF1,Nerve_Tibial,DN,13.6349,2.4839616450391836e-42,1,1
FAM122A,Nerve_Tibial,DN,5.4832,4.176456546436561e-08,1,1
FAM160B1,Nerve_Tibial,DN,1.2333,0.21746081509043688,1,1
FAM192A,Nerve_Tibial,DN,15.8265,2.0426674983349878e-56,3,3
FAM20B,Nerve_Tibial,DN,-0.9398,0.34732199631138044,3,3
FBL,Nerve_Tibial,DN,0.6211,0.5345311188076602,1,1
FBXL3,Nerve_Tibial,DN,0.9298,0.3524657349787061,1,1
FBXO28,Nerve_Tibial,DN,-0.8193,0.41260015147869544,1,1
FBXO42,Nerve_Tibial,DN,0.7693,0.44169555436592767,1,1
FBXW4,Nerve_Tibial,DN,1.1263,0.2600459385898684,1,1
FCF1,Nerve_Tibial,DN,-4.4858,7.262649538197626e-06,2,1
FIBP,Nerve_Tibial,DN,3.048,0.0023033407964031713,1,1
FIS1,Nerve_Tibial,DN,-14.2673,3.5006219289902325e-46,1,1
FLCN,Nerve_Tibial,DN,0.6421,0.520801494141674,3,3
FRG1,Nerve_Tibial,DN,-1.5901,0.11181255633320833,2,1
FTSJ3,Nerve_Tibial,DN,0.7765,0.4374466057701445,2,2
FUBP3,Nerve_Tibial,DN,7.9663,1.6349124636293653e-15,2,2
G6PC3,Nerve_Tibial,DN,2.2108,0.02704916943494945,2,1
GABARAPL2,Nerve_Tibial,DN,0.0172,0.98630949726641,2,1
GATAD1,Nerve_Tibial,DN,8.4475,2.975185977914269e-17,5,3
GATAD2B,Nerve_Tibial,DN,1.1484,0.25080011613281405,2,1
GBF1,Nerve_Tibial,DN,-1.2386,0.2154965889149253,1,1
GDI2,Nerve_Tibial,DN,-0.1579,0.8745421145792182,1,1
GID8,Nerve_Tibial,DN,-0.5203,0.6028304277732164,3,3
GLE1,Nerve_Tibial,DN,60.0486,0.0,3,3
GNB1,Nerve_Tibial,DN,0.0937,0.9253407448986797,1,1
GNL2,Nerve_Tibial,DN,0.1096,0.9127089589766116,1,1
GNPAT,Nerve_Tibial,DN,-0.0105,0.991597722503412,2,2
GNPTG,Nerve_Tibial,DN,7.3062,2.7474239819518134e-13,4,3
GOLGA3,Nerve_Tibial,DN,-7.9371,2.070081201337283e-15,3,3
GOLGA4,Nerve_Tibial,DN,0.2541,0.7994072654166855,1,1
GOLPH3,Nerve_Tibial,DN,-7.8513,4.117483205736328e-15,1,1
GORASP2,Nerve_Tibial,DN,-2.5548,0.010623668822306084,1,1
GOSR2,Nerve_Tibial,DN,-3.411,0.0006473092472085468,2,2
GPBP1,Nerve_Tibial,DN,-3.1943,0.001401655289913181,1,1
GPI,Nerve_Tibial,DN,-0.2486,0.8036763139901433,1,1
GSK3A,Nerve_Tibial,DN,4.6762,2.9221931913601352e-06,1,1
GSPT1,Nerve_Tibial,DN,2.6832,0.007291716900879395,1,1
GSTO1,Nerve_Tibial,DN,-6.5662,5.1611285042480353e-11,2,2
GTF2E2,Nerve_Tibial,DN,-0.3783,0.7051943184171122,1,1
GTF2F1,Nerve_Tibial,DN,-5.1472,2.643680236251862e-07,3,3
GTF2F2,Nerve_Tibial,DN,-11.4266,3.078902956524239e-30,1,1
GTF3A,Nerve_Tibial,DN,-2.8137,0.004897776650208534,1,1
GTF3C3,Nerve_Tibial,DN,-0.4996,0.6173829512180917,2,2
GTF3C6,Nerve_Tibial,DN,-4.366,1.2652856132960242e-05,1,1
GTPBP1,Nerve_Tibial,DN,87.8192,0.0,2,2
GUK1,Nerve_Tibial,DN,2.2179,0.026562021103418567,2,2
HAT1,Nerve_Tibial,DN,2.4118,0.01587402432112836,1,1
HDLBP,Nerve_Tibial,DN,5.3967,6.789490917710282e-08,3,2
HERPUD2,Nerve_Tibial,DN,0.0939,0.9251660332972833,1,1
HGS,Nerve_Tibial,DN,-1.3066,0.1913620379492389,1,1
HINT1,Nerve_Tibial,DN,0.7036,0.4817078443801895,2,2
HIPK1,Nerve_Tibial,DN,5.5505,2.8491253138606888e-08,2,2
HMGXB3,Nerve_Tibial,DN,-4.1327,3.585846412756916e-05,2,2
HNRNPM,Nerve_Tibial,DN,-6.0858,1.159352718624768e-09,2,1
HP1BP3,Nerve_Tibial,DN,-10.56,4.5647349731005973e-26,1,1
HSBP1,Nerve_Tibial,DN,-0.9205,0.3573320766699472,2,2
HSF1,Nerve_Tibial,DN,-4.9493,7.448212086200381e-07,1,1
HTT,Nerve_Tibial,DN,0.676,0.49903610661129627,2,1
IER3IP1,Nerve_Tibial,DN,-1.1026,0.27022035377299486,1,1
IK,Nerve_Tibial,DN,2.6657,0.007683839394761569,2,2
ILKAP,Nerve_Tibial,DN,-1.1335,0.256991087979012,1,1
INTS10,Nerve_Tibial,DN,-0.0214,0.9828982270839202,2,1
INTS12,Nerve_Tibial,DN,-3.3585,0.0007836604019676424,1,1
IPO8,Nerve_Tibial,DN,4.0931,4.256222307458033e-05,3,3
IPO9,Nerve_Tibial,DN,1.2817,0.19993050830288517,1,1
ITCH,Nerve_Tibial,DN,1.5048,0.13236678979248487,1,1
IWS1,Nerve_Tibial,DN,3.7868,0.00015261527385184123,1,1
JAGN1,Nerve_Tibial,DN,1.0552,0.29134830740742057,2,2
JAK1,Nerve_Tibial,DN,-3.269,0.001079160480919296,2,2
KARS,Nerve_Tibial,DN,-2.4938,0.012639962242112135,2,1
KAT8,Nerve_Tibial,DN,-1.7064,0.08792769405676515,3,3
KBTBD2,Nerve_Tibial,DN,-4.7398,2.1397428147721083e-06,2,2
KCMF1,Nerve_Tibial,DN,0.3389,0.7346489469308985,1,1
KCTD20,Nerve_Tibial,DN,-21.6539,5.582694349051938e-104,5,3
KDELR2,Nerve_Tibial,DN,-1.0178,0.30878297978600994,3,2
KDM1A,Nerve_Tibial,DN,-0.5405,0.588823503957761,1,1
KDM4B,Nerve_Tibial,DN,-8.8877,6.237490687492958e-19,1,1
KHSRP,Nerve_Tibial,DN,1.17,0.24201249260097632,1,1
KIF1BP,Nerve_Tibial,DN,3.4119,0.0006450868430024297,2,1
KPNA1,Nerve_Tibial,DN,-1.2331,0.21753622790076094,2,1
KPNA3,Nerve_Tibial,DN,-2.955,0.00312638164945419,2,2
KPNA4,Nerve_Tibial,DN,-0.723,0.469669277924062,2,2
KPNA6,Nerve_Tibial,DN,-2.1004,0.035690361751827694,1,1
KXD1,Nerve_Tibial,DN,0.3866,0.6990462453851722,2,1
LAMTOR5,Nerve_Tibial,DN,-0.4807,0.6307121681727743,3,2
LARP4B,Nerve_Tibial,DN,0.5435,0.5867899291997534,2,1
LDB1,Nerve_Tibial,DN,-0.8179,0.4133933708367817,1,1
LEMD2,Nerve_Tibial,DN,-4.8517,1.2238334938724e-06,4,4
LENG1,Nerve_Tibial,DN,-5.8911,3.835830038684403e-09,3,2
LENG8,Nerve_Tibial,DN,-2.7586,0.00580544650867257,1,1
LMAN2,Nerve_Tibial,DN,-0.194,0.8461724333079876,2,2
LMF2,Nerve_Tibial,DN,8.9184,4.731646367821354e-19,4,4
LONP1,Nerve_Tibial,DN,-0.6807,0.49604100911757476,3,2
LRPAP1,Nerve_Tibial,DN,0.6047,0.5453671771130322,2,1
LSM12,Nerve_Tibial,DN,-2.7264,0.006402737591338645,2,2
LSM14A,Nerve_Tibial,DN,-4.008,6.122269306491368e-05,1,1
LSM14B,Nerve_Tibial,DN,4.6851,2.7976208267654853e-06,2,2
MAN1A2,Nerve_Tibial,DN,1.294,0.19567101756744157,3,3
MAP2K1,Nerve_Tibial,DN,1.7864,0.07403247273793416,2,1
MAP2K2,Nerve_Tibial,DN,-6.8615,6.812854450932505e-12,2,2
MAPK1,Nerve_Tibial,DN,-2.3294,0.019838490632916168,2,2
MAPK1IP1L,Nerve_Tibial,DN,1.5295,0.1261505426842479,1,1
MAPRE1,Nerve_Tibial,DN,5.3189,1.0438940539318235e-07,2,2
MARCH5,Nerve_Tibial,DN,-2.2683,0.02330886956191221,1,1
MAX,Nerve_Tibial,DN,2.0612,0.03928533820198715,1,1
MCMBP,Nerve_Tibial,DN,3.1773,0.001486546647677529,2,1
MCRS1,Nerve_Tibial,DN,1.7262,0.08430496886358721,1,1
MEA1,Nerve_Tibial,DN,-1.3284,0.1840515061857978,1,1
MED10,Nerve_Tibial,DN,-2.2201,0.026414947731560185,2,2
MED21,Nerve_Tibial,DN,8.6608,4.686447237554403e-18,3,3
MED25,Nerve_Tibial,DN,-1.0171,0.30909952882076686,1,1
MED4,Nerve_Tibial,DN,3.1564,0.0015974774886101965,2,1
MED9,Nerve_Tibial,DN,0.4111,0.6810348297955877,1,1
METTL9,Nerve_Tibial,DN,-5.1798,2.2213508887497032e-07,2,1
MFSD14A,Nerve_Tibial,DN,-1.3089,0.19056762672395264,1,1
MGRN1,Nerve_Tibial,DN,-2.7927,0.005227194295716224,2,1
MKRN2,Nerve_Tibial,DN,-6.1074,1.0124537782921442e-09,2,2
MLEC,Nerve_Tibial,DN,21.9806,4.413605129836735e-107,3,3
MLF2,Nerve_Tibial,DN,-2.7966,0.005164951365374526,2,2
MORC2,Nerve_Tibial,DN,-0.3848,0.7003608089002697,2,2
MPHOSPH10,Nerve_Tibial,DN,-0.5658,0.5715122036984153,1,1
MRTO4,Nerve_Tibial,DN,6.3775,1.8004642700363748e-10,3,3
MSL1,Nerve_Tibial,DN,-2.3579,0.018380788911447985,1,1
MSL2,Nerve_Tibial,DN,1.0661,0.28638655531492924,2,2
MTCH1,Nerve_Tibial,DN,3.7,0.00021557818184060007,3,3
MTDH,Nerve_Tibial,DN,-4.4201,9.863837163571185e-06,1,1
MYCBP2,Nerve_Tibial,DN,-8.3158,9.117170074426756e-17,1,1
MYDGF,Nerve_Tibial,DN,9.1392,6.290271555943399e-20,2,2
NACA,Nerve_Tibial,DN,0.3018,0.7627736438584075,2,2
NAP1L1,Nerve_Tibial,DN,1.8087,0.07049798495351349,1,1
NAP1L4,Nerve_Tibial,DN,-4.222,2.421117906289911e-05,2,2
NAPA,Nerve_Tibial,DN,-0.9922,0.3210966734133542,2,1
NAPG,Nerve_Tibial,DN,-1.3555,0.17525285754565875,3,3
NARS,Nerve_Tibial,DN,1.708,0.08762855499788902,1,1
NCBP1,Nerve_Tibial,DN,0.4815,0.630151691602051,2,2
NDUFAF2,Nerve_Tibial,DN,1.367,0.1716151725145606,2,2
NDUFB8,Nerve_Tibial,DN,-3.1729,0.0015089856749583767,1,1
NELFB,Nerve_Tibial,DN,0.7626,0.4456795076696878,2,2
NFYB,Nerve_Tibial,DN,2.6005,0.009309456096603597,1,1
NGDN,Nerve_Tibial,DN,-25.7273,5.785503473419536e-146,2,2
NMD3,Nerve_Tibial,DN,-2.8701,0.004102804860374228,2,1
NOP9,Nerve_Tibial,DN,4.7326,2.216329985533532e-06,1,1
NOSIP,Nerve_Tibial,DN,-3.7811,0.0001561331223381454,1,1
NPEPPS,Nerve_Tibial,DN,3.1141,0.0018449117751179133,3,3
NPLOC4,Nerve_Tibial,DN,1.3143,0.1887345142614765,4,2
NRBP1,Nerve_Tibial,DN,-2.6286,0.008572827540223066,1,1
NSA2,Nerve_Tibial,DN,-5.4878,4.0698042715489913e-08,2,2
NSMCE1,Nerve_Tibial,DN,-0.6439,0.5196252689901404,2,2
NSMCE4A,Nerve_Tibial,DN,2.0754,0.03795329803825763,3,3
NUCKS1,Nerve_Tibial,DN,1.4802,0.13883298311211728,1,1
NUDC,Nerve_Tibial,DN,5.1769,2.2555078214076042e-07,3,1
NUDT16L1,Nerve_Tibial,DN,-4.6417,3.4548752235766877e-06,1,1
NUDT21,Nerve_Tibial,DN,-5.162,2.443830689417507e-07,2,2
NUDT9,Nerve_Tibial,DN,0.051,0.9593461568606514,1,1
NUFIP2,Nerve_Tibial,DN,-2.81,0.004953776616563053,2,2
NUMA1,Nerve_Tibial,DN,-2.1601,0.030761116443651912,2,2
NUP133,Nerve_Tibial,DN,4.9655,6.853559629888612e-07,2,2
NUS1,Nerve_Tibial,DN,-6.0115,1.8382756675919274e-09,1,1
OS9,Nerve_Tibial,DN,0.2987,0.765163532537162,1,1
OTUB1,Nerve_Tibial,DN,-7.8387,4.553388119483288e-15,2,2
OXSR1,Nerve_Tibial,DN,-10.5644,4.355416008290613e-26,2,2
PA2G4,Nerve_Tibial,DN,-1.0872,0.2769297498644064,1,1
PACS1,Nerve_Tibial,DN,0.6697,0.5030552584277262,1,1
PACSIN2,Nerve_Tibial,DN,-2.0432,0.041031246751490995,2,2
PAF1,Nerve_Tibial,DN,5.6728,1.404922901733095e-08,1,1
PAFAH1B1,Nerve_Tibial,DN,13.6951,1.0867950281513145e-42,2,1
PAFAH1B2,Nerve_Tibial,DN,-16.5767,1.0270615456139003e-61,3,2
PARK7,Nerve_Tibial,DN,-2.5992,0.009343851283935473,3,3
PARN,Nerve_Tibial,DN,-11.4868,1.5367298543029255e-30,2,1
PARP1,Nerve_Tibial,DN,-0.635,0.5254256215608124,3,3
PATL1,Nerve_Tibial,DN,194.9284,0.0,2,2
PCGF3,Nerve_Tibial,DN,2.6689,0.007610802673892228,4,4
PCIF1,Nerve_Tibial,DN,-0.2548,0.7988591020777538,1,1
PCMT1,Nerve_Tibial,DN,0.3723,0.709661069506542,3,2
PCMTD2,Nerve_Tibial,DN,-4.0061,6.173576385433089e-05,4,4
PCYOX1,Nerve_Tibial,DN,11.2131,3.5168610695562903e-29,1,1
PDAP1,Nerve_Tibial,DN,-0.2414,0.8092361923836855,1,1
PFDN2,Nerve_Tibial,DN,-1.6855,0.09189622972596458,1,1
PGAM5,Nerve_Tibial,DN,-4.5048,6.644971570891348e-06,3,3
PGRMC2,Nerve_Tibial,DN,5.0036,5.627859664966838e-07,2,2
PHF12,Nerve_Tibial,DN,-1.1329,0.2572696300759621,1,1
PHRF1,Nerve_Tibial,DN,-2.3836,0.017143249528110673,3,1
PIGH,Nerve_Tibial,DN,-6.5077,7.631047127014724e-11,3,2
PMPCA,Nerve_Tibial,DN,-4.2778,1.887879020823046e-05,2,2
PNO1,Nerve_Tibial,DN,0.8454,0.3978610448867511,1,1
POFUT1,Nerve_Tibial,DN,1.094,0.2739466123317141,2,1
POLD2,Nerve_Tibial,DN,4570.305,0.0,3,3
POLE3,Nerve_Tibial,DN,7.9573,1.7581817227591075e-15,1,1
POLR2C,Nerve_Tibial,DN,-0.7137,0.47538444337549923,2,2
POLR2K,Nerve_Tibial,DN,-0.5968,0.5506161801439735,1,1
POP7,Nerve_Tibial,DN,6.1734,6.683754936774662e-10,1,1
PPID,Nerve_Tibial,DN,3.2763,0.001051706662018945,2,2
PPP1R11,Nerve_Tibial,DN,3.8971,9.73602666414653e-05,3,2
PPP1R37,Nerve_Tibial,DN,2.2314,0.025652406915443127,2,2
PPP2CB,Nerve_Tibial,DN,-112.7201,0.0,2,2
PPP2R5A,Nerve_Tibial,DN,-7.6379,2.2072496586598108e-14,3,3
PPP2R5E,Nerve_Tibial,DN,-5.0576,4.2447002739872406e-07,2,2
PPP5C,Nerve_Tibial,DN,-2.7847,0.0053572547054902475,3,3
PPP6C,Nerve_Tibial,DN,0.2583,0.7961687128973025,1,1
PPP6R1,Nerve_Tibial,DN,-1.628,0.10351839420845454,3,3
PPP6R2,Nerve_Tibial,DN,-1.7646,0.07763479788993119,2,2
PPT1,Nerve_Tibial,DN,2.2615,0.02372917913294204,2,1
PPTC7,Nerve_Tibial,DN,11.5744,5.55771195371666e-31,1,1
PRCC,Nerve_Tibial,DN,-1.8319,0.06696290106652604,2,1
PRDM4,Nerve_Tibial,DN,-1.9389,0.052509308435574845,3,3
PRDX5,Nerve_Tibial,DN,0.0312,0.9751028932059131,4,4
PREB,Nerve_Tibial,DN,-2.32,0.020338990019002166,1,1
PREP,Nerve_Tibial,DN,-5.5392,3.0387730979832156e-08,3,3
PRKAA1,Nerve_Tibial,DN,2.0489,0.04046862868036994,1,1
PRKAR1A,Nerve_Tibial,DN,6.022,1.722814137068155e-09,2,2
PRKAR2A,Nerve_Tibial,DN,4.5301,5.896132832242905e-06,1,1
PRKCSH,Nerve_Tibial,DN,-0.3757,0.7071336988233712,2,2
PRKRA,Nerve_Tibial,DN,12.7646,2.5859286905106034e-37,2,1
PRPF19,Nerve_Tibial,DN,-0.8683,0.3852093987385478,1,1
PRPSAP1,Nerve_Tibial,DN,-2.9098,0.0036168319576879502,4,3
PSMA2,Nerve_Tibial,DN,4.3687,1.2499895126911943e-05,1,1
PSMA6,Nerve_Tibial,DN,-1.3365,0.18137048018242533,2,2
PSMA7,Nerve_Tibial,DN,-7.199,6.064723211007499e-13,2,2
PSMB1,Nerve_Tibial,DN,1.0314,0.30234198748628927,1,1
PSMB4,Nerve_Tibial,DN,0.8833,0.37709278250319145,1,1
PSMB7,Nerve_Tibial,DN,0.9982,0.31819325701979495,1,1
PSMC1,Nerve_Tibial,DN,-1.5406,0.12341669132475669,2,2
PSMC3,Nerve_Tibial,DN,1.7088,0.0874795940175552,3,3
PSMC5,Nerve_Tibial,DN,-2.9473,0.003205561288357425,2,2
PSMD11,Nerve_Tibial,DN,-0.2879,0.7734311338149429,1,1
PSMD3,Nerve_Tibial,DN,-2.2684,0.02330723629457476,2,2
PSMD4,Nerve_Tibial,DN,-2.4546,0.014104396030756125,3,2
PSMD8,Nerve_Tibial,DN,2.3421,0.01917452542119449,2,2
PSMG3,Nerve_Tibial,DN,-7.2545,4.032726696542628e-13,1,1
PTPN11,Nerve_Tibial,DN,-0.7877,0.43084419108449773,2,1
PTRH2,Nerve_Tibial,DN,-3.9549,7.656923744518273e-05,2,2
PUM2,Nerve_Tibial,DN,0.6291,0.5292954567918735,1,1
PURB,Nerve_Tibial,DN,-0.2716,0.7859077502082485,1,1
PWP1,Nerve_Tibial,DN,5.2932,1.2021629424963745e-07,2,2
PWP2,Nerve_Tibial,DN,-5.0445,4.5472722289030133e-07,3,3
QRICH1,Nerve_Tibial,DN,2.8835,0.0039334369170749076,2,2
R3HCC1,Nerve_Tibial,DN,3.9985,6.375681783363797e-05,1,1
RAB11A,Nerve_Tibial,DN,1.0997,0.2714501435707929,2,2
RAB11B,Nerve_Tibial,DN,-2.0266,0.04270121026433509,1,1
RAB2A,Nerve_Tibial,DN,2.0889,0.03671943787739151,1,1
RAB35,Nerve_Tibial,DN,-2.4055,0.016151948377905578,1,1
RAB3GAP1,Nerve_Tibial,DN,2.5999,0.009324973965261135,1,1
RAB5A,Nerve_Tibial,DN,-0.1414,0.8875186951791952,2,1
RAB6A,Nerve_Tibial,DN,1.9645,0.049473232871774735,3,3
RABGGTB,Nerve_Tibial,DN,2.7582,0.005812807735225826,3,2
RAC1,Nerve_Tibial,DN,-1.5711,0.11616983179844231,3,3
RAD23A,Nerve_Tibial,DN,-1.9701,0.0488321772952798,1,1
RAD23B,Nerve_Tibial,DN,-6.7289,1.709770485093404e-11,3,3
RALA,Nerve_Tibial,DN,5.2315,1.6817960454717509e-07,1,1
RALBP1,Nerve_Tibial,DN,-1.4936,0.1352901658738142,2,2
RALY,Nerve_Tibial,DN,20.1147,5.484486148700034e-90,1,1
RANBP1,Nerve_Tibial,DN,8.5433,1.3044602863842664e-17,1,1
RANBP2,Nerve_Tibial,DN,11.6928,1.3876816550087833e-31,2,2
RANBP9,Nerve_Tibial,DN,1.6464,0.09968792464535371,1,1
RANGAP1,Nerve_Tibial,DN,157.5635,0.0,3,2
RARS2,Nerve_Tibial,DN,1.8412,0.06559940417313413,3,3
RBCK1,Nerve_Tibial,DN,-3.8272,0.0001296183408073455,3,3
RBM42,Nerve_Tibial,DN,-18.7254,3.0740258516202855e-78,1,1
RBM8A,Nerve_Tibial,DN,-6.7906,1.117006219476789e-11,2,1
RBX1,Nerve_Tibial,DN,5.7065,1.1534244414877612e-08,1,1
RER1,Nerve_Tibial,DN,-3.3153,0.0009153484708186176,2,2
RERE,Nerve_Tibial,DN,-4.0875,4.3611898669953726e-05,1,1
RGP1,Nerve_Tibial,DN,1.447,0.14789891917591474,2,2
RHBDD2,Nerve_Tibial,DN,46.5669,0.0,2,2
RHOT2,Nerve_Tibial,DN,-1.1712,0.24152069578771243,3,2
RING1,Nerve_Tibial,DN,5.0578,4.240611924431628e-07,1,1
RMND5A,Nerve_Tibial,DN,-0.4472,0.6547567375922269,1,1
RNF139,Nerve_Tibial,DN,1.6608,0.09675513657879364,1,1
RNF167,Nerve_Tibial,DN,-2.5253,0.011558347220620921,2,1
RNF168,Nerve_Tibial,DN,0.2592,0.7954446310488292,3,3
RNF20,Nerve_Tibial,DN,0.0664,0.9470601436164381,1,1
RNF216,Nerve_Tibial,DN,31.2468,2.4685491879023925e-214,2,2
RNPS1,Nerve_Tibial,DN,-0.3865,0.6990994041446315,2,2
RPA1,Nerve_Tibial,DN,-2.2056,0.02741217199417028,4,3
RPA2,Nerve_Tibial,DN,-7.5798,3.459707739720159e-14,2,2
RRP9,Nerve_Tibial,DN,0.6807,0.49609196860786364,1,1
RTCB,Nerve_Tibial,DN,-5.1732,2.301554365563917e-07,1,1
RTF1,Nerve_Tibial,DN,-75.5185,0.0,2,2
RUVBL1,Nerve_Tibial,DN,1.8974,0.057776260861353734,1,1
SAR1A,Nerve_Tibial,DN,-1.8611,0.06272632289731603,2,2
SARNP,Nerve_Tibial,DN,-1.8476,0.06466038078224709,2,2
SARS,Nerve_Tibial,DN,11.1647,6.06965768213023e-29,1,1
SART3,Nerve_Tibial,DN,2.0052,0.04493690249814536,1,1
SAV1,Nerve_Tibial,DN,2.073,0.03816783698379021,3,2
SBDS,Nerve_Tibial,DN,-6.8382,8.01984796242719e-12,2,2
SCYL1,Nerve_Tibial,DN,-5.992,2.0723565916531845e-09,1,1
SCYL2,Nerve_Tibial,DN,-8.3087,9.67906846717404e-17,3,3
SDHAF2,Nerve_Tibial,DN,-1.3822,0.16689558903436308,2,1
SEC13,Nerve_Tibial,DN,0.2085,0.8348666580141239,2,1
SEC24B,Nerve_Tibial,DN,-3.4484,0.0005639949528310444,1,1
SEC31A,Nerve_Tibial,DN,-1.4453,0.14837763111145336,1,1
SEC62,Nerve_Tibial,DN,2.6648,0.00770299308156809,2,1
SENP2,Nerve_Tibial,DN,-3.4022,0.0006684463774799274,2,2
SENP5,Nerve_Tibial,DN,1.3217,0.1862536251210187,1,1
SETD5,Nerve_Tibial,DN,-2.1142,0.03450220962262208,1,1
SF1,Nerve_Tibial,DN,-2.0601,0.03938809095532927,2,1
SF3A2,Nerve_Tibial,DN,-2.8784,0.003996383150826548,2,1
SF3A3,Nerve_Tibial,DN,0.4693,0.6388765438979829,3,2
SF3B1,Nerve_Tibial,DN,-3.9823,6.824433402269434e-05,1,1
SF3B4,Nerve_Tibial,DN,0.4852,0.6275659095238559,1,1
SF3B6,Nerve_Tibial,DN,7.9426,1.9802428579039673e-15,1,1
SGTA,Nerve_Tibial,DN,0.6575,0.5108474667552667,1,1
SHARPIN,Nerve_Tibial,DN,-3.5108,0.0004467032857297955,1,1
