gene,tissue,trait,zscore,pvalue,n_snps_model,n_snps_matched
SKAP1,Nerve_Tibial,DR,2.9227,0.003470426231368237,3,3
SLA,Nerve_Tibial,DR,12.5053,6.982415828156995e-36,3,3
SLN,Nerve_Tibial,DR,-5.6991,1.2042656441917153e-08,2,2
SMKR1,Nerve_Tibial,DR,-5.2896,1.2255945522831743e-07,2,2
SMNDC1,Nerve_Tibial,DR,0.7503,0.4530491108638455,1,1
SMO,Nerve_Tibial,DR,1.6563,0.09765882821632378,1,1
SMYD5,Nerve_Tibial,DR,2.8962,0.003777685030119819,2,2
SNAPC3,Nerve_Tibial,DR,-0.1395,0.8890437547790992,1,1
SQLE,Nerve_Tibial,DR,2.8956,0.0037838302732233664,2,2
SRSF3,Nerve_Tibial,DR,-1.043,0.2969291125461318,1,1
SSR2,Nerve_Tibial,DR,-12.1724,4.3618399733480845e-34,2,1
ST6GALNAC6,Nerve_Tibial,DR,-0.195,0.8454252167234665,1,1
ST7L,Nerve_Tibial,DR,0.0114,0.990919680881688,1,1
STARD4,Nerve_Tibial,DR,0.2659,0.790329092519595,1,1
STAT5B,Nerve_Tibial,DR,-32.4507,5.289581986441004e-231,2,2
STK25,Nerve_Tibial,DR,-0.6945,0.4873605176132949,1,1
STOML1,Nerve_Tibial,DR,0.6205,0.5349305566853487,1,1
STOX1,Nerve_Tibial,DR,4.9898,6.044303667442628e-07,1,1
SYNGR1,Nerve_Tibial,DR,1.5359,0.12455425355665846,2,2
SYPL2,Nerve_Tibial,DR,-5.5762,2.4582851055492276e-08,2,2
SYT1,Nerve_Tibial,DR,-2.8592,0.004246883171627421,1,1
SYTL2,Nerve_Tibial,DR,-2.4757,0.013297758280682245,3,2
TAGLN2,Nerve_Tibial,DR,3.8937,9.870886250811462e-05,3,2
TBC1D32,Nerve_Tibial,DR,-0.1201,0.9043862315012127,3,2
TBC1D9,Nerve_Tibial,DR,-1.1325,0.2574171100288986,2,2
TBCC,Nerve_Tibial,DR,10.0989,5.584823736771341e-24,1,1
TCOF1,Nerve_Tibial,DR,0.0203,0.9838417266440928,1,1
TDRD3,Nerve_Tibial,DR,-1.0087,0.3131309457013473,2,1
TFF3,Nerve_Tibial,DR,3.7085,0.00020849825322061583,1,1
TIGD1,Nerve_Tibial,DR,-2.3615,0.018202356342553006,2,2
TIRAP,Nerve_Tibial,DR,2.6644,0.007712906840297915,1,1
TJAP1,Nerve_Tibial,DR,2.7379,0.006183240619593166,1,1
TLE2,Nerve_Tibial,DR,-0.7678,0.4425848084974683,1,1
TM2D1,Nerve_Tibial,DR,-5.1374,2.786162127396452e-07,2,2
TM7SF2,Nerve_Tibial,DR,0.2245,0.8223549482112855,1,1
TMED6,Nerve_Tibial,DR,0.9238,0.3555822789450771,3,3
TMEM11,Nerve_Tibial,DR,-4.6022,4.18039529186939e-06,2,1
TMEM163,Nerve_Tibial,DR,-1.2983,0.19417185811659557,2,1
TMEM168,Nerve_Tibial,DR,3.5664,0.0003618877530118465,2,2
TMEM222,Nerve_Tibial,DR,-8.2959,1.0774468791707894e-16,3,3
TMEM41B,Nerve_Tibial,DR,0.5158,0.6060000671265469,2,1
TMEM59,Nerve_Tibial,DR,-3.3526,0.0008005187755098232,2,1
TNFSF12,Nerve_Tibial,DR,0.1226,0.9023863801940865,2,2
TOMM40L,Nerve_Tibial,DR,0.4346,0.6638251294607764,2,2
TPRKB,Nerve_Tibial,DR,2.7669,0.0056600155289088525,2,2
TRAPPC6A,Nerve_Tibial,DR,-5.9461,2.745638028810783e-09,2,2
TRNT1,Nerve_Tibial,DR,14.5671,4.546106351505101e-48,3,2
TRPM2,Nerve_Tibial,DR,-7.3244,2.3989920911427545e-13,1,1
TRUB2,Nerve_Tibial,DR,-3.8465,0.00011983047169602001,1,1
TSEN54,Nerve_Tibial,DR,-2.3541,0.01856613683292586,1,1
TSPO,Nerve_Tibial,DR,-3.4797,0.0005019834535037609,4,4
TSPYL4,Nerve_Tibial,DR,-4.6152,3.927642015525374e-06,2,2
TSSK4,Nerve_Tibial,DR,-0.136,0.891800161331776,2,1
TTLL12,Nerve_Tibial,DR,-0.2729,0.7849152842357243,4,3
TTN,Nerve_Tibial,DR,-0.9577,0.33821542316225073,1,1
UBN1,Nerve_Tibial,DR,1.1695,0.24218490544787227,2,2
UBOX5,Nerve_Tibial,DR,-0.2511,0.8017735420162913,2,1
UBR7,Nerve_Tibial,DR,5.2581,1.4555093526274145e-07,1,1
UCN,Nerve_Tibial,DR,-1.4576,0.14496276890036025,1,1
ULK3,Nerve_Tibial,DR,-4.813,1.4867796475306825e-06,3,3
UPP1,Nerve_Tibial,DR,0.1461,0.8838589704142696,2,2
USP47,Nerve_Tibial,DR,4.9693,6.721076547179212e-07,2,2
UTP3,Nerve_Tibial,DR,-2.5794,0.009898158489009906,2,1
VAMP5,Nerve_Tibial,DR,0.799,0.42427616374891597,1,1
VNN3,Nerve_Tibial,DR,-1.8505,0.0642375181755372,2,2
VPREB3,Nerve_Tibial,DR,2.157,0.03100277928337005,1,1
VPS37A,Nerve_Tibial,DR,6.1766,6.548785734023598e-10,2,2
VPS50,Nerve_Tibial,DR,-14.0749,5.4187796510399095e-45,2,2
VSIG10L,Nerve_Tibial,DR,-1.828,0.06754984439799401,2,2
WASHC2C,Nerve_Tibial,DR,2.7021,0.006889268668486677,5,4
WDPCP,Nerve_Tibial,DR,-2.6723,0.007534304474314749,2,2
WDR34,Nerve_Tibial,DR,5.9357,2.925609306146771e-09,2,1
WDR47,Nerve_Tibial,DR,-2.6498,0.008054128288549359,1,1
WLS,Nerve_Tibial,DR,-0.7285,0.46629214462698715,2,2
WWC1,Nerve_Tibial,DR,-1.7071,0.08780447393251871,2,2
XPNPEP3,Nerve_Tibial,DR,-2.2469,0.02464945071739954,1,1
XPO5,Nerve_Tibial,DR,-2.6195,0.008806736825963618,1,1
YARS,Nerve_Tibial,DR,1.0901,0.2756721715852881,2,2
ZAP70,Nerve_Tibial,DR,-2.7886,0.005294234085084747,2,1
ZBTB8OS,Nerve_Tibial,DR,-4.8943,9.863950228457206e-07,2,2
ZC3H12C,Nerve_Tibial,DR,-1.0824,0.2790894683213045,2,1
ZC3H7B,Nerve_Tibial,DR,-11.4934,1.4236931354027063e-30,1,1
ZCWPW1,Nerve_Tibial,DR,7.0112,2.3620657737684414e-12,3,3
ZFAT,Nerve_Tibial,DR,-9.77,1.514775363578143e-22,1,1
ZFP41,Nerve_Tibial,DR,-2.5533,0.010670155493012255,2,2
ZFP82,Nerve_Tibial,DR,-3.5117,0.00044526793112127243,1,1
ZFYVE27,Nerve_Tibial,DR,-4.0737,4.6280796350877396e-05,1,1
ZGPAT,Nerve_Tibial,DR,-10.2818,8.516254543578497e-25,1,1
ZKSCAN7,Nerve_Tibial,DR,-0.1055,0.916014274143773,2,2
ZNF317,Nerve_Tibial,DR,1.9067,0.056565891173273146,2,2
ZNF396,Nerve_Tibial,DR,2.7003,0.006927057811080994,2,1
ZNF433,Nerve_Tibial,DR,4.2227,2.4137575441216517e-05,2,1
ZNF45,Nerve_Tibial,DR,-1.9757,0.04819086601951991,2,1
ZNF529,Nerve_Tibial,DR,-0.8014,0.42289636135084074,2,2
ZNF554,Nerve_Tibial,DR,-0.2368,0.8128266996833282,2,2
ZNF584,Nerve_Tibial,DR,-3.9392,8.175186701176473e-05,2,2
ZNF607,Nerve_Tibial,DR,2.2023,0.027641152918808053,2,1
ZNF771,Nerve_Tibial,DR,1.4458,0.14822010713951964,1,1
ZNF778,Nerve_Tibial,DR,-2.3335,0.01962282211798751,1,1
ZNF792,Nerve_Tibial,DR,2.2772,0.022776576273648836,3,3
ZNHIT2,Nerve_Tibial,DR,-3.2558,0.001130797560883815,1,1
AAMP,Whole_Blood,DR,-0.6511,0.5149561534432754,1,1
ABCD2,Whole_Blood,DR,5.2141,1.8474169851904037e-07,2,2
ABHD17C,Whole_Blood,DR,-2.5,0.012420046077565314,1,1
AC093627.7,Whole_Blood,DR,2.0258,0.042788832934335726,3,3
AC138969.4,Whole_Blood,DR,0.1067,0.915007638397848,1,1
ACAT1,Whole_Blood,DR,-5.3772,7.567189575958858e-08,2,1
ACP2,Whole_Blood,DR,1.2727,0.20313194439966933,3,3
ACSL5,Whole_Blood,DR,0.2291,0.8188152578249823,2,2
ACTN4,Whole_Blood,DR,-2.7961,0.005172579829306181,2,1
ACTR3C,Whole_Blood,DR,-4.909,9.152065010295886e-07,1,1
ADAM17,Whole_Blood,DR,-0.2552,0.7985576824172962,1,1
ADAM9,Whole_Blood,DR,0.4069,0.6840525593226547,2,2
ADAMTSL4,Whole_Blood,DR,-12.8602,7.541253288315628e-38,1,1
ADAP1,Whole_Blood,DR,0.2237,0.8230265814167597,5,4
AHCYL1,Whole_Blood,DR,-0.8794,0.3791706588315326,1,1
AHSG,Whole_Blood,DR,0.2097,0.8338904494361731,1,1
AIM1L,Whole_Blood,DR,5.0516,4.381334800442671e-07,2,2
AIMP1,Whole_Blood,DR,-0.7833,0.4334470780151013,1,1
AKAP10,Whole_Blood,DR,-4.6889,2.747299409113826e-06,3,3
AL928768.3,Whole_Blood,DR,0.1667,0.867632705066913,2,1
ALDH4A1,Whole_Blood,DR,-2.6879,0.007190491611974207,1,1
ALKBH3,Whole_Blood,DR,1.292,0.19637033782124064,2,1
ALMS1,Whole_Blood,DR,0.632,0.5273731878729138,1,1
ANKRD23,Whole_Blood,DR,0.9795,0.327336429386912,1,1
ANKRD49,Whole_Blood,DR,-16.3423,4.9370923626840586e-60,1,1
AP2A2,Whole_Blood,DR,-0.2676,0.7889911315945451,2,2
AP2M1,Whole_Blood,DR,1.4372,0.1506698173616032,2,1
APEH,Whole_Blood,DR,-40.6539,0.0,1,1
ARHGAP31,Whole_Blood,DR,-6.7073,1.9827526025594258e-11,2,1
ARHGEF10,Whole_Blood,DR,0.0023,0.9981721233874543,2,2
ARL4D,Whole_Blood,DR,-1.8175,0.06914297389180973,2,1
ARPIN,Whole_Blood,DR,1.5038,0.1326382199753494,2,2
ARSK,Whole_Blood,DR,3.3697,0.0007525236659615541,2,1
ASAH2B,Whole_Blood,DR,-5.5533,2.8030244602348798e-08,2,1
ASB1,Whole_Blood,DR,0.3076,0.758423232057921,2,1
ASB7,Whole_Blood,DR,-2.2915,0.02193177736846709,1,1
ASTL,Whole_Blood,DR,1.5648,0.11763631411394027,2,2
AZI2,Whole_Blood,DR,-0.3069,0.7589215952687562,2,2
B4GALT6,Whole_Blood,DR,-0.0006,0.9995406984293657,1,1
BAG5,Whole_Blood,DR,4.5276,5.965797116634024e-06,1,1
BAIAP2L2,Whole_Blood,DR,-3.8823,0.00010347231475242268,1,1
BAMBI,Whole_Blood,DR,5.3458,9.004327353881618e-08,1,1
BANF1,Whole_Blood,DR,-1.858,0.06316753340569684,2,2
BBS2,Whole_Blood,DR,-1.8948,0.05812128383285041,3,3
BCAP29,Whole_Blood,DR,23.4947,4.6230105327520434e-122,3,2
BCAS2,Whole_Blood,DR,3.3094,0.0009349779076650218,3,3
BDP1,Whole_Blood,DR,0.2966,0.7667665762526136,2,2
BPI,Whole_Blood,DR,4.1802,2.912607191301049e-05,3,3
BRD1,Whole_Blood,DR,-5.1836,2.1763911598322155e-07,1,1
BTBD19,Whole_Blood,DR,2.4632,0.01376855741666833,1,1
C12ORF49,Whole_Blood,DR,-1.3648,0.1723185426932554,2,2
C19ORF18,Whole_Blood,DR,-5.8438,5.101178328321397e-09,3,2
C1ORF123,Whole_Blood,DR,-0.9231,0.35595490859855344,2,2
C1ORF226,Whole_Blood,DR,2.8359,0.004569492782340343,2,2
C2ORF69,Whole_Blood,DR,0.7866,0.43149982319443914,1,1
C3ORF20,Whole_Blood,DR,-3.4475,0.0005657039246675906,1,1
C3ORF38,Whole_Blood,DR,5.0635,4.1171502712007046e-07,1,1
C4ORF32,Whole_Blood,DR,-3.159,0.0015829068822508544,1,1
CA11,Whole_Blood,DR,0.6062,0.5443756838802576,2,2
CA8,Whole_Blood,DR,-1.8279,0.06756849111439549,2,2
CACUL1,Whole_Blood,DR,0.9483,0.34295909843859124,2,2
CAPRIN2,Whole_Blood,DR,3.0354,0.0024022701801595476,1,1
CAPZA2,Whole_Blood,DR,2.1194,0.03405413788331307,1,1
CARM1,Whole_Blood,DR,0.366,0.7143424997754044,1,1
CASC4,Whole_Blood,DR,3.8901,0.00010019722950916459,1,1
CBX1,Whole_Blood,DR,0.194,0.8461592198196631,3,2
CBX6,Whole_Blood,DR,4.579,4.672595138716425e-06,3,3
CCDC6,Whole_Blood,DR,1.453,0.14621883718991008,1,1
CCL4,Whole_Blood,DR,3.4628,0.0005346104285115204,2,2
CD5,Whole_Blood,DR,2.2368,0.025299632225882114,1,1
CD72,Whole_Blood,DR,-0.4948,0.6207395689681525,1,1
CDC37L1-AS1,Whole_Blood,DR,6.1183,9.45743506551715e-10,2,2
CDC42,Whole_Blood,DR,-0.1217,0.9031361263305174,2,2
CDC7,Whole_Blood,DR,-1.5719,0.11598179842497361,3,3
CDH13,Whole_Blood,DR,1.9969,0.04583525346209869,1,1
CDHR1,Whole_Blood,DR,-0.9119,0.36183727457148396,1,1
CDK11B,Whole_Blood,DR,1.3329,0.18256459627549546,3,1
CDK5,Whole_Blood,DR,3.1839,0.0014531811060581959,1,1
CDS1,Whole_Blood,DR,-6.766,1.3235113089462788e-11,1,1
CEBPA,Whole_Blood,DR,1.0878,0.2766901945726251,2,2
CES3,Whole_Blood,DR,-1.9405,0.05231566282721111,1,1
CFDP1,Whole_Blood,DR,-0.7623,0.4458714639051018,3,1
CHAC1,Whole_Blood,DR,-0.0341,0.972778964462937,1,1
CHMP2A,Whole_Blood,DR,0.3448,0.7302481277577664,2,2
CHRNE,Whole_Blood,DR,-0.6061,0.5444172653763839,2,2
CISD3,Whole_Blood,DR,1.4524,0.14638168896007822,1,1
CLEC10A,Whole_Blood,DR,3.547,0.0003896924828223428,2,2
CLEC2D,Whole_Blood,DR,3.2537,0.0011390275108892603,3,3
CLECL1,Whole_Blood,DR,-2.5433,0.010981593693976008,3,2
CLK1,Whole_Blood,DR,-4.6732,2.965832814873431e-06,1,1
CLN3,Whole_Blood,DR,-2.6735,0.007505437009855297,3,2
COL16A1,Whole_Blood,DR,-3.5511,0.0003836725624709557,2,1
COL6A2,Whole_Blood,DR,0.6965,0.48613538389684974,3,1
COL7A1,Whole_Blood,DR,-0.4058,0.6849234320174805,2,1
CPNE3,Whole_Blood,DR,-1.2201,0.22242179227729345,2,1
CPSF2,Whole_Blood,DR,-0.0351,0.972033882516037,3,3
CRACR2B,Whole_Blood,DR,-0.3009,0.7634812512958906,8,7
CRYGS,Whole_Blood,DR,-0.6289,0.5294110630981709,2,1
CTBS,Whole_Blood,DR,4.9807,6.33604649882133e-07,3,3
CTC-281F24.1,Whole_Blood,DR,-2.0536,0.04001125142419773,1,1
CTD-2547L24.4,Whole_Blood,DR,0.4305,0.6668274230401934,1,1
CUTC,Whole_Blood,DR,-2.0743,0.038054784901874694,1,1
CYB5D2,Whole_Blood,DR,0.8292,0.40697111223911153,2,2
CYB5R3,Whole_Blood,DR,2.4621,0.013813047989678497,3,1
CYSLTR2,Whole_Blood,DR,0.4438,0.6571946752466731,1,1
DAPP1,Whole_Blood,DR,-0.629,0.5293686991281076,3,3
DBF4B,Whole_Blood,DR,2.695,0.007038277422080641,4,4
DCTD,Whole_Blood,DR,-11.2089,3.686986662392158e-29,3,3
DCTN5,Whole_Blood,DR,2.7978,0.005145922729976711,3,3
DDHD1,Whole_Blood,DR,3.6905,0.0002237984696561764,2,1
DDIAS,Whole_Blood,DR,-5.3108,1.0916672985380211e-07,3,3
DEGS2,Whole_Blood,DR,1.6939,0.09028234390681439,1,1
DENND5A,Whole_Blood,DR,1.8018,0.07157582874542129,2,2
DGCR2,Whole_Blood,DR,4.396,1.1028604710441862e-05,2,2
DMXL1,Whole_Blood,DR,-0.2227,0.8237885334923623,1,1
DNAI2,Whole_Blood,DR,2.1391,0.03242743583268477,2,2
DNAJC15,Whole_Blood,DR,0.478,0.6326357491246261,2,2
DNAJC9,Whole_Blood,DR,-8.7129,2.960802023760669e-18,1,1
DNAL4,Whole_Blood,DR,-5.1334,2.846122200605349e-07,2,1
DPEP3,Whole_Blood,DR,-6.3553,2.0804481028675778e-10,2,2
DPPA4,Whole_Blood,DR,-0.3807,0.7033943506498416,2,1
DSC2,Whole_Blood,DR,4.1899,2.790976910049611e-05,2,1
DZIP1L,Whole_Blood,DR,1.8793,0.06020133552101921,1,1
E4F1,Whole_Blood,DR,0.0317,0.9747203178566575,1,1
ECHDC3,Whole_Blood,DR,-1.4232,0.1546646217787591,3,3
EEPD1,Whole_Blood,DR,3.5836,0.00033895085511732664,1,1
EHMT1,Whole_Blood,DR,5.0834,3.7082675308223067e-07,1,1
EMC2,Whole_Blood,DR,3.6962,0.00021888119237222268,1,1
EMG1,Whole_Blood,DR,28.5711,1.5357866979750773e-179,2,2
EPB41L4A-AS1,Whole_Blood,DR,-0.4873,0.6260281646247466,1,1
EPG5,Whole_Blood,DR,-4.4637,8.054559098371896e-06,2,2
EPOP,Whole_Blood,DR,-1.5883,0.11222057827834463,1,1
EPS8,Whole_Blood,DR,-2.7287,0.006359290657542312,2,2
EREG,Whole_Blood,DR,-6.1007,1.0562794654506513e-09,2,2
EXOSC8,Whole_Blood,DR,-0.6661,0.5053783251948367,1,1
FADS3,Whole_Blood,DR,-3.144,0.001666690407557792,1,1
FAM117B,Whole_Blood,DR,2.8595,0.0042433756639483206,1,1
FAM122A,Whole_Blood,DR,7.5246,5.2869621528286294e-14,1,1
FAM174B,Whole_Blood,DR,0.2851,0.7755979735523197,3,3
FAM177A1,Whole_Blood,DR,-0.9384,0.34801370668599385,3,3
FAM20B,Whole_Blood,DR,-0.705,0.4808150980411062,1,1
FAM210A,Whole_Blood,DR,2.7974,0.005151804826847567,3,3
FAM213A,Whole_Blood,DR,-0.9983,0.3181111962386925,3,2
FAM24B,Whole_Blood,DR,8.3119,9.420688658642385e-17,1,1
FAM87B,Whole_Blood,DR,0.5759,0.5646747130816818,2,1
FAXDC2,Whole_Blood,DR,-0.7901,0.42946350356193186,2,1
FCF1,Whole_Blood,DR,-0.5694,0.5690922960470302,1,1
FCHO2,Whole_Blood,DR,1.3235,0.18566945899894693,3,2
FCRL5,Whole_Blood,DR,0.1377,0.890503399618614,1,1
FGFR4,Whole_Blood,DR,2.4148,0.015745715117640086,3,3
FIG4,Whole_Blood,DR,0.2457,0.8058952016506364,1,1
FKBP9,Whole_Blood,DR,3.4124,0.0006438389186231316,2,2
FMNL1,Whole_Blood,DR,0.644,0.5195724530419481,2,2
FOXN2,Whole_Blood,DR,9.8601,6.195717559690335e-23,2,1
FRA10AC1,Whole_Blood,DR,0.578,0.5632662832824658,2,2
FUCA2,Whole_Blood,DR,-0.3675,0.7132113219436187,2,2
FUT11,Whole_Blood,DR,0.7577,0.4486523207034808,2,2
GCM1,Whole_Blood,DR,-5.0272,4.976073392036419e-07,1,1
GGACT,Whole_Blood,DR,3.4634,0.0005333687951933848,2,1
GID8,Whole_Blood,DR,3.5705,0.00035635358514569135,2,2
GIT1,Whole_Blood,DR,1.4249,0.15417329381998654,2,1
GK5,Whole_Blood,DR,0.2921,0.7701855079124981,1,1
GMCL1,Whole_Blood,DR,-1.732,0.08327801214671626,2,1
GNPDA1,Whole_Blood,DR,1.2991,0.19391830086600562,2,2
GOLGA5,Whole_Blood,DR,-1.009,0.3129890668197346,2,2
GOLGA7B,Whole_Blood,DR,3.0307,0.0024396861891971358,1,1
GPR20,Whole_Blood,DR,5.0877,3.624241328367771e-07,2,2
GPR4,Whole_Blood,DR,1.2973,0.19453898340778358,1,1
GRAMD1C,Whole_Blood,DR,2.1627,0.030564992565670128,2,2
GRAMD3,Whole_Blood,DR,-2.6061,0.009157863053004828,1,1
GSTA1,Whole_Blood,DR,-1.5287,0.1263452076144046,2,2
GSTM3,Whole_Blood,DR,-3.7442,0.0001809803933861746,3,1
GTF2E1,Whole_Blood,DR,-2.9135,0.003574128800097396,2,2
GTPBP1,Whole_Blood,DR,24.1877,2.995367456281251e-129,1,1
GYPC,Whole_Blood,DR,2.1682,0.030143975737790294,1,1
HACD2,Whole_Blood,DR,-2.4885,0.012829846689825172,2,2
HCG11,Whole_Blood,DR,11.0857,1.4713531146200817e-28,1,1
HECA,Whole_Blood,DR,-1.7476,0.08053234641982542,1,1
HEMK1,Whole_Blood,DR,-15.8958,6.771717348790085e-57,3,2
HERPUD2,Whole_Blood,DR,-0.4287,0.6681058343050577,2,2
HIF3A,Whole_Blood,DR,2.7309,0.006316741815364235,2,1
HINT2,Whole_Blood,DR,-4.4278,9.519435680405122e-06,1,1
HIP1R,Whole_Blood,DR,-0.9064,0.364725015329184,2,2
HIST1H2BN,Whole_Blood,DR,-105.2157,0.0,2,2
HK2,Whole_Blood,DR,2.081,0.037437506020466575,2,1
HMGCL,Whole_Blood,DR,1.3009,0.19329292495986697,1,1
HNRNPD,Whole_Blood,DR,0.0852,0.9321114277362166,1,1
HOXB4,Whole_Blood,DR,0.0342,0.9726862589836341,2,2
HPCAL1,Whole_Blood,DR,-0.762,0.4460690129869057,5,5
HRG,Whole_Blood,DR,-1.1842,0.23634257183422935,2,1
HS1BP3,Whole_Blood,DR,0.123,0.9021222376685308,2,1
HS3ST3A1,Whole_Blood,DR,1.5965,0.11038633935612296,2,2
HSD17B6,Whole_Blood,DR,-4.3153,1.5938591617180232e-05,1,1
ID3,Whole_Blood,DR,-0.4018,0.6878343868246476,1,1
IDH2,Whole_Blood,DR,2.4489,0.014330775844323212,1,1
IFIH1,Whole_Blood,DR,-2.9161,0.0035444650887746978,1,1
IFT122,Whole_Blood,DR,0.2161,0.8289148440253209,1,1
IGF2,Whole_Blood,DR,19.4521,2.796768371161758e-84,1,1
IL15,Whole_Blood,DR,1.1832,0.23671566960371812,1,1
IL18R1,Whole_Blood,DR,-1.2506,0.21109016314834944,2,2
ILK,Whole_Blood,DR,0.3968,0.6915485436432541,3,2
IMPDH1,Whole_Blood,DR,3.7399,0.00018409539717420266,2,2
INO80B,Whole_Blood,DR,4.712,2.4531573586271447e-06,1,1
IQGAP2,Whole_Blood,DR,1.3539,0.1757768177611572,2,2
IQSEC3,Whole_Blood,DR,1.3947,0.1631208430364515,1,1
IRAK1BP1,Whole_Blood,DR,4.6491,3.3341766125419262e-06,3,1
ISM1,Whole_Blood,DR,-0.2652,0.7908279812302891,1,1
ITGA2B,Whole_Blood,DR,-4.4252,9.634108468146326e-06,1,1
ITGAD,Whole_Blood,DR,4.9678,6.771334911196366e-07,1,1
ITPRIPL1,Whole_Blood,DR,2.159,0.030852179015419125,1,1
JAG1,Whole_Blood,DR,2.2553,0.024117021340961897,1,1
JMJD4,Whole_Blood,DR,1.9687,0.04898478271712907,2,2
KATNBL1,Whole_Blood,DR,1.5412,0.12326829205626189,2,1
KBTBD11,Whole_Blood,DR,-2.1931,0.02830372101827497,2,2
KBTBD4,Whole_Blood,DR,0.1001,0.9202500893742827,1,1
KCNK17,Whole_Blood,DR,-2.3149,0.020618046742876928,2,2
KCNMA1,Whole_Blood,DR,2.7753,0.005515074508483859,5,5
KIF13A,Whole_Blood,DR,12.3851,3.1479889268708965e-35,1,1
KIF18A,Whole_Blood,DR,-1.202,0.22937284503738314,2,2
KIF23,Whole_Blood,DR,0.8591,0.39027301372220236,2,1
KIFC1,Whole_Blood,DR,3.2866,0.0010140744332469023,1,1
KLHL40,Whole_Blood,DR,3.3864,0.000708056993917454,1,1
LAMB2,Whole_Blood,DR,0.9559,0.3391043291316456,2,1
LANCL1,Whole_Blood,DR,-1.9302,0.053584749096074746,2,2
LAPTM4A,Whole_Blood,DR,1.3014,0.19312258560911827,1,1
LARP1,Whole_Blood,DR,0.6573,0.5109853068634165,1,1
LCN8,Whole_Blood,DR,-6.5378,6.243211018387315e-11,1,1
LEAP2,Whole_Blood,DR,0.5838,0.5593342978238385,1,1
LEPROT,Whole_Blood,DR,1.8053,0.07103109753991982,2,1
LIN37,Whole_Blood,DR,4.5302,5.893289976936303e-06,1,1
LIN7A,Whole_Blood,DR,-5.5916,2.2502748917181455e-08,2,1
LINC00324,Whole_Blood,DR,-3.1542,0.001609521391662932,2,2
LINC00662,Whole_Blood,DR,4.3398,1.4261336148337994e-05,3,2
LINC00865,Whole_Blood,DR,-1.1196,0.2628889127857558,1,1
LINC00954,Whole_Blood,DR,3.8893,0.00010054715606951014,3,3
LINC01291,Whole_Blood,DR,1.0304,0.3028314076017108,1,1
LINC01597,Whole_Blood,DR,8.9083,5.183929661790357e-19,2,2
LINC01644,Whole_Blood,DR,0.3596,0.7191595443877457,1,1
LINC01934,Whole_Blood,DR,-0.067,0.9465611032133292,1,1
LINC01970,Whole_Blood,DR,2.2763,0.0228298391288469,1,1
LINC01993,Whole_Blood,DR,3.1256,0.001774424905548591,1,1
LINC02062,Whole_Blood,DR,-0.4218,0.6731994724269582,2,2
LOXL2,Whole_Blood,DR,2.2399,0.0250959823082612,3,2
LPCAT3,Whole_Blood,DR,-18.6308,1.808349399614003e-77,1,1
LPCAT4,Whole_Blood,DR,0.2252,0.821804085309891,3,2
LRIG2,Whole_Blood,DR,2.011,0.0443234591177185,1,1
LRRC23,Whole_Blood,DR,2.4434,0.0145504905407848,2,2
MAB21L3,Whole_Blood,DR,8.9021,5.481922499009574e-19,1,1
MAFG,Whole_Blood,DR,-2.6641,0.007718468515850136,1,1
MAP3K10,Whole_Blood,DR,-0.2194,0.8263647691173502,2,2
MAP4,Whole_Blood,DR,5.3797,7.460874490628059e-08,1,1
MARC1,Whole_Blood,DR,-129.1792,0.0,4,2
MARS,Whole_Blood,DR,-1.323,0.18585157310778952,1,1
MCM8,Whole_Blood,DR,3.5503,0.0003847253061589348,1,1
ME2,Whole_Blood,DR,2.6799,0.007365140538834967,4,4
MED17,Whole_Blood,DR,-1.8146,0.06959027160879801,2,2
MED18,Whole_Blood,DR,3.0981,0.0019475745632357932,1,1
MED22,Whole_Blood,DR,0.1566,0.875566607468267,2,1
MED28,Whole_Blood,DR,1.9054,0.05673187564093852,2,1
MFSD2B,Whole_Blood,DR,1.3506,0.17682413788600115,2,2
MFSD3,Whole_Blood,DR,-1.7799,0.07509872370062473,1,1
MFSD5,Whole_Blood,DR,-1.3452,0.17855747052394502,1,1
MIA3,Whole_Blood,DR,-10.7001,1.0165991709573581e-26,1,1
MIR3945HG,Whole_Blood,DR,0.4496,0.6529801291551514,3,3
MPHOSPH9,Whole_Blood,DR,-0.7689,0.4419749243300197,2,2
MRAS,Whole_Blood,DR,-15.5277,2.2536813461325858e-54,1,1
MSANTD2,Whole_Blood,DR,-0.6995,0.4842455058413801,1,1
MSTO1,Whole_Blood,DR,0.491,0.6234426686823937,1,1
MT1E,Whole_Blood,DR,0.6324,0.5271004042417526,3,3
MTDH,Whole_Blood,DR,9.0563,1.3494038199799258e-19,1,1
MTHFS,Whole_Blood,DR,-3.3488,0.0008117478007240602,3,1
MTSS1,Whole_Blood,DR,6.5001,8.025121045437389e-11,2,2
MVB12A,Whole_Blood,DR,-0.7951,0.4265439236289045,1,1
MXD4,Whole_Blood,DR,5.7727,7.802020519352791e-09,2,2
MYL5,Whole_Blood,DR,-0.7248,0.4686013073582172,3,2
MYO1C,Whole_Blood,DR,-0.8929,0.37189043083111567,2,1
NAALAD2,Whole_Blood,DR,1.2414,0.2144397228398105,1,1
NCOA7,Whole_Blood,DR,-2.0132,0.04408833745002226,1,1
NEDD1,Whole_Blood,DR,-1.143,0.25304230146392553,1,1
NEK1,Whole_Blood,DR,2.5935,0.009499588803297425,3,2
NFIX,Whole_Blood,DR,24.59,1.6156046876366208e-133,1,1
